epoch,accuracy,loss,val_accuracy,val_loss
0,0.07340908795595169,3.105191230773926,0.12272727489471436,2.902984619140625
1,0.13159090280532837,2.8881614208221436,0.17363636195659637,2.746598958969116
2,0.15598484873771667,2.8021345138549805,0.19272726774215698,2.6753132343292236
3,0.17856059968471527,2.727996587753296,0.21272727847099304,2.6337201595306396
4,0.19696970283985138,2.6781527996063232,0.23181818425655365,2.5715973377227783
5,0.21015150845050812,2.6206741333007812,0.23000000417232513,2.5544352531433105
6,0.22515150904655457,2.5640437602996826,0.2590909004211426,2.4392566680908203
7,0.24090908467769623,2.544193983078003,0.28999999165534973,2.369215965270996
8,0.24765151739120483,2.490612030029297,0.29636362195014954,2.3607847690582275
9,0.2633333206176758,2.4473178386688232,0.2972727417945862,2.291524648666382
10,0.26886364817619324,2.4267003536224365,0.3400000035762787,2.2182254791259766
11,0.280303031206131,2.3971481323242188,0.34090909361839294,2.2204456329345703
12,0.2972727417945862,2.3524160385131836,0.34727272391319275,2.1856307983398438
13,0.3065151572227478,2.3168818950653076,0.37909090518951416,2.124448776245117
14,0.30030304193496704,2.330392360687256,0.360909104347229,2.108322858810425
15,0.31159090995788574,2.287951946258545,0.35545453429222107,2.152838945388794
16,0.3152272701263428,2.2749409675598145,0.401818186044693,2.0363714694976807
17,0.3265151381492615,2.2467734813690186,0.3781818151473999,2.1347320079803467
18,0.32537877559661865,2.2378721237182617,0.3700000047683716,2.0974013805389404
19,0.33712121844291687,2.2228143215179443,0.38363635540008545,2.022716522216797
20,0.33780303597450256,2.1928229331970215,0.3990909159183502,2.036222219467163
21,0.3435606062412262,2.1837801933288574,0.3927272856235504,2.0094356536865234
22,0.3558333218097687,2.153860569000244,0.41545453667640686,1.9321386814117432
23,0.357045441865921,2.13431715965271,0.3954545557498932,1.948880672454834
24,0.36424243450164795,2.123723268508911,0.42818182706832886,1.9401384592056274
25,0.36530303955078125,2.1232383251190186,0.4163636267185211,1.9703959226608276
26,0.36143940687179565,2.1136975288391113,0.43272727727890015,1.8985555171966553
27,0.37628787755966187,2.067624568939209,0.442727267742157,1.8584587574005127
28,0.3774999976158142,2.0715930461883545,0.3845454454421997,2.079228639602661
29,0.380227267742157,2.0923237800598145,0.459090918302536,1.8668962717056274
30,0.3830302953720093,2.050616979598999,0.44363635778427124,1.8429396152496338
31,0.39386364817619324,2.0227210521698,0.43909090757369995,1.8831532001495361
32,0.3944697082042694,2.0137109756469727,0.46454545855522156,1.8439781665802002
33,0.40022727847099304,2.0002248287200928,0.4781818091869354,1.7595388889312744
34,0.40348485112190247,1.988687515258789,0.4636363685131073,1.8259925842285156
35,0.4074999988079071,1.973402976989746,0.4872727394104004,1.7241575717926025
36,0.40939393639564514,1.9727224111557007,0.5081818103790283,1.7163994312286377
37,0.4096969664096832,1.9591093063354492,0.46909090876579285,1.808610200881958
38,0.4237121343612671,1.9355413913726807,0.5054545402526855,1.7036155462265015
39,0.419393926858902,1.9249048233032227,0.4981818199157715,1.7029082775115967
40,0.41431817412376404,1.9319411516189575,0.49272727966308594,1.7110453844070435
41,0.4149242341518402,1.943786859512329,0.4809090793132782,1.7145265340805054
42,0.4273484945297241,1.9053027629852295,0.48363634943962097,1.6855028867721558
43,0.430530309677124,1.8894461393356323,0.49909090995788574,1.6726775169372559
44,0.44113636016845703,1.8822869062423706,0.5,1.6530379056930542
45,0.4353787899017334,1.8682405948638916,0.528181791305542,1.5903654098510742
46,0.4476515054702759,1.8418316841125488,0.5,1.6664271354675293
47,0.446363627910614,1.8430063724517822,0.5063636302947998,1.6374188661575317
48,0.44363635778427124,1.8310483694076538,0.5199999809265137,1.6375573873519897
49,0.4421212077140808,1.8575279712677002,0.5172727108001709,1.6468018293380737
