epoch,accuracy,loss,val_accuracy,val_loss
0,0.14992424845695496,3.091447353363037,0.18727272748947144,2.6419172286987305
1,0.23386363685131073,2.4925739765167236,0.3245454430580139,2.193106174468994
2,0.27636364102363586,2.320213794708252,0.30181819200515747,2.1638922691345215
3,0.30803030729293823,2.200767993927002,0.3436363637447357,2.039259910583496
4,0.3361363708972931,2.1367270946502686,0.3690909147262573,1.9298878908157349
5,0.3396969735622406,2.1035752296447754,0.38545453548431396,1.9486467838287354
6,0.34621211886405945,2.0744078159332275,0.36000001430511475,2.0288736820220947
7,0.35249999165534973,2.0522372722625732,0.36636364459991455,1.9353083372116089
8,0.36030304431915283,2.028730869293213,0.41090908646583557,1.8708782196044922
9,0.36075758934020996,2.0228092670440674,0.3863636255264282,1.8819446563720703
10,0.3729545474052429,1.985842227935791,0.40272727608680725,1.835376262664795
11,0.3687121272087097,2.001676559448242,0.42818182706832886,1.8476402759552002
12,0.3778030276298523,1.9699580669403076,0.3927272856235504,1.909713864326477
13,0.3778787851333618,1.9719158411026,0.4099999964237213,1.854468822479248
14,0.3840909004211426,1.947558879852295,0.41181817650794983,1.8534080982208252
15,0.38181817531585693,1.9558082818984985,0.4245454668998718,1.7987534999847412
16,0.3916666805744171,1.9258947372436523,0.4227272868156433,1.792358160018921
17,0.3933333456516266,1.9331012964248657,0.4099999964237213,1.8069590330123901
18,0.3937878906726837,1.9208528995513916,0.4227272868156433,1.888985276222229
19,0.3879545331001282,1.9214825630187988,0.4209090769290924,1.8514376878738403
20,0.3972727358341217,1.9059998989105225,0.43272727727890015,1.7958447933197021
21,0.40196970105171204,1.8995721340179443,0.4163636267185211,1.8197431564331055
22,0.4004545509815216,1.9029661417007446,0.4209090769290924,1.7830489873886108
23,0.39962121844291687,1.8989818096160889,0.42818182706832886,1.7958437204360962
24,0.4028030335903168,1.907050609588623,0.4272727370262146,1.7646507024765015
25,0.4039393961429596,1.885321855545044,0.4336363673210144,1.7715345621109009
26,0.40159091353416443,1.8830984830856323,0.40909090638160706,1.8313044309616089
27,0.4078030288219452,1.8701428174972534,0.4381818175315857,1.7571324110031128
28,0.41257575154304504,1.8660765886306763,0.4399999976158142,1.7889126539230347
29,0.40878787636756897,1.870180606842041,0.4099999964237213,1.816895842552185
30,0.41818180680274963,1.8555042743682861,0.40727272629737854,1.8636057376861572
31,0.41333332657814026,1.8543100357055664,0.4063636362552643,1.8465572595596313
32,0.40977272391319275,1.860641598701477,0.4127272665500641,1.8170130252838135
33,0.41825756430625916,1.8479622602462769,0.46909090876579285,1.7297419309616089
34,0.4165908992290497,1.8522460460662842,0.4381818175315857,1.7689629793167114
35,0.419545441865921,1.850232481956482,0.4272727370262146,1.7354915142059326
36,0.41499999165534973,1.8415344953536987,0.44999998807907104,1.7052663564682007
37,0.4190908968448639,1.83743417263031,0.43454545736312866,1.7998510599136353
38,0.4244697093963623,1.8255057334899902,0.4163636267185211,1.8247994184494019
39,0.41575756669044495,1.8473598957061768,0.43909090757369995,1.7655131816864014
40,0.4205302894115448,1.8365118503570557,0.442727267742157,1.7459521293640137
41,0.4265151619911194,1.8243955373764038,0.43272727727890015,1.7302871942520142
42,0.4255303144454956,1.8142027854919434,0.43454545736312866,1.7764092683792114
43,0.4283333420753479,1.8143205642700195,0.4300000071525574,1.7650936841964722
44,0.4218939542770386,1.8132565021514893,0.4290909171104431,1.7602595090866089
45,0.42606061697006226,1.813997507095337,0.4609090983867645,1.711016297340393
46,0.42257577180862427,1.8185175657272339,0.43454545736312866,1.7963567972183228
